"","conflict_id","year","incompatibility","intensity_level","peripheral","duration","country","duration2","ep_end","Tonnage_mt_Combined","Tonnage_mt_emergency","Tonnage_mt_development","Value_Combined","Value_emergency","Value_development","commodities_Combined","commodities_emergency","commodities_development","partners_Combined","partners_emergency","partners_development","Value","Tonnage_mt","binary_emergency","n","frac_emergency","sum_tonnage_emergency","instrument_emergency","Value_t1","Tonnage_mt_t1","t1_commodities","sum_tonnage_t1","wheat_binary","n_partners_emergency","n_partners_development","inflation_adjustment","bd_best","lagged_deaths","population","gdp_pc","current_polity","democracy","lootable","Diamonds","Drugs","guarantee","rugged_terrain","forest_cover"
"319",287,2000,2,2,0,6,"Burundi",7,0,NA,7,0.7,NA,4571475.54871025,503972.040458791,NA,"corn, peas, csb","peas, csb",NA,"WFP/PRRO","WFP",5075447.58916905,7.7,1,29,0.793103448275862,901.63,715.085862068966,0,0,NA,354.595,0,1,1,1.45825243188308,448,232,15.6685016804142,136.4639708,-1,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"320",287,2000,2,2,0,6,"Burundi",7,0,NA,7,0.7,NA,4571475.54871025,503972.040458791,NA,"corn, peas, csb","peas, csb",NA,"WFP/PRRO","WFP",5075447.58916905,7.7,1,29,0.793103448275862,901.63,715.085862068966,0,0,NA,354.595,0,1,1,1.45825243188308,900,448,15.6685016804142,136.4639708,-1,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"321",287,2001,2,2,0,7,"Burundi",8,0,NA,11.9,2.98,NA,11308280.1928454,1688490.99717581,NA,"csb, cornmeal, veg. oil, peas","peas, corn, csb",NA,"WFP/PRRO","WFP",12996771.1900212,14.88,1,29,0.793103448275862,646.64,512.852413793103,0,0,NA,646,0,1,1,1.41830407154625,740,900,15.6912350325892,134.3634475,0,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"322",287,2001,2,2,0,7,"Burundi",8,0,NA,11.9,2.98,NA,11308280.1928454,1688490.99717581,NA,"csb, cornmeal, veg. oil, peas","peas, corn, csb",NA,"WFP/PRRO","WFP",12996771.1900212,14.88,1,29,0.793103448275862,646.64,512.852413793103,0,0,NA,646,0,1,1,1.41830407154625,442,740,15.6912350325892,134.3634475,0,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"323",287,2002,2,2,0,8,"Burundi",9,0,NA,4.62,0.13,NA,3384251.26269459,100234.815882135,NA,"corn-soy blend, corn, peas","corn-soy blend",NA,"WFP/PRRO ","WFP",3484486.07857672,4.75,1,29,0.793103448275862,895.42,710.160689655173,0,0,NA,445.67,0,1,1,1.39602807635285,562,442,15.7182317766106,123.117628,2,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"324",287,2002,2,2,0,8,"Burundi",9,0,NA,4.62,0.13,NA,3384251.26269459,100234.815882135,NA,"corn-soy blend, corn, peas","corn-soy blend",NA,"WFP/PRRO ","WFP",3484486.07857672,4.75,1,29,0.793103448275862,895.42,710.160689655173,0,0,NA,445.67,0,1,1,1.39602807635285,552,562,15.7182317766106,123.117628,2,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"325",287,2003,2,1,0,9,"Burundi",10,0,NA,41.66,0,NA,32530819.9217844,0,NA,"corn, veg. oil, corn-soy
blend, green peas",NA,NA,"WFP/PRRO",NA,32530819.9217844,41.66,1,29,0.793103448275862,1910.9,1515.54137931035,0,0,NA,573.47,0,1,0,1.36466802536232,710,552,15.7483577569895,113.5673664,3,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"326",287,2003,2,1,0,9,"Burundi",10,0,NA,41.66,0,NA,32530819.9217844,0,NA,"corn, veg. oil, corn-soy
blend, green peas",NA,NA,"WFP/PRRO",NA,32530819.9217844,41.66,1,29,0.793103448275862,1910.9,1515.54137931035,0,0,NA,573.47,0,1,0,1.36466802536232,262,710,15.7483577569895,113.5673664,3,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"327",287,2004,2,1,0,10,"Burundi",11,0,NA,36.61,0,NA,26425499.7892276,0,NA,"corn-soy blend, corn,
yellow peas, green
peas, veg. oil",NA,NA,"WFP/PRRO",NA,26425499.7892276,36.61,1,29,0.793103448275862,1666.82,1321.96068965517,0,0,NA,229.3,0,1,0,1.32921037540253,387,262,15.7800592116096,128.3366128,5,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"328",287,2005,2,1,0,11,"Burundi",12,0,NA,31.62,0,NA,21219230.115099,0,NA,"corn-soy blend, corn, yellow
peas, veg. oil",NA,NA,"WFP/PRRO",NA,21219230.115099,31.62,1,29,0.793103448275862,1811.27,1436.52448275862,0,0,NA,65.186,0,1,0,1.28592821782178,286,387,15.8122308704324,151.6814634,6,TRUE,0,0,0,FALSE,132.696975708008,64.4561920166016
"329",287,2006,2,1,0,12,"Burundi",13,1,NA,24.82,0,NA,18274461.5301608,0,NA,"corn, corn-soy blend, veg.
oil, yellow peas",NA,NA,"WFP/PRRO",NA,18274461.5301608,24.82,1,29,0.793103448275862,1426.2,1131.12413793103,0,0,NA,212.35,0,1,0,1.24578781990325,141,286,15.8446910354815,167.3764845,6,TRUE,0,0,0,FALSE,132.696975708008,64.4561920166016
"330",287,2008,2,1,0,0,"Burundi",1,1,NA,7.38,5.51,NA,9613544.87557543,5771486.51002245,NA,"corn (bagged), yellow
peas, vegetable oil","corn soy blend,
soy fortified
bulgur, soy
fortified
cornmeal, hard
red winter
wheat (bulk),
vegetable oil",NA,"WFP","CRS",15385031.3855979,12.89,1,29,0.793103448275862,1964.83,1558.31344827586,0,0,NA,10.48,1,1,1,1.1665224573576,201,141,15.9105919077523,198.3529006,6,TRUE,0,0,0,FALSE,132.696975708008,64.4561920166016
"331",287,2014,2,1,0,0,"Burundi",1,0,NA,5.52,0,NA,10559170.0829056,7917547.74306656,NA,"ready-to-use
therapeutic food,pinto beans,
corn-soy blend,
corn meal,
vegetable oil","bulgur, soy fortified, corn-soy blend, vegetable oil, yellow split peas,",NA,"UNICEF,WFP
PRRO","CRS,CRS",18476717.8259722,5.52,1,29,0.793103448275862,821.2529,651.338506896552,0,0,NA,0,0,2,2,1.06076470298319,60,201,16.1024028607003,274.8579479,6,TRUE,0,0,0,FALSE,132.696975708008,64.4561920166016
"332",287,2015,2,1,0,1,"Burundi",2,1,NA,1.9,4.69,NA,11778465.2491666,13395763.4180268,NA,"rutf,corn-soy blend,
cornmeal, pinto
beans, rusf,
vegetable oil,
yellow split peas","soy-fortified bulgur,
corn-soy blend plus,
vegetable oil, yellow
split peas",NA,"UNICEF,WFP PRRO","CRS",25174228.6671934,6.59,1,29,0.793103448275862,711.16,564.023448275862,0,0,NA,0,0,2,1,1.05948127668537,46,60,16.1339719528662,305.5497728,-1,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"333",287,2015,2,1,0,1,"Burundi",2,1,NA,1.9,4.69,NA,11778465.2491666,13395763.4180268,NA,"rutf,corn-soy blend,
cornmeal, pinto
beans, rusf,
vegetable oil,
yellow split peas","soy-fortified bulgur,
corn-soy blend plus,
vegetable oil, yellow
split peas",NA,"UNICEF,WFP PRRO","CRS",25174228.6671934,6.59,1,29,0.793103448275862,711.16,564.023448275862,0,0,NA,0,0,2,1,1.05948127668537,96,46,16.1339719528662,305.5497728,-1,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"334",287,2015,2,1,0,1,"Burundi",2,1,NA,1.9,4.69,NA,11778465.2491666,13395763.4180268,NA,"rutf,corn-soy blend,
cornmeal, pinto
beans, rusf,
vegetable oil,
yellow split peas","soy-fortified bulgur,
corn-soy blend plus,
vegetable oil, yellow
split peas",NA,"UNICEF,WFP PRRO","CRS",25174228.6671934,6.59,1,29,0.793103448275862,711.16,564.023448275862,0,0,NA,0,0,2,1,1.05948127668537,39,96,16.1339719528662,305.5497728,-1,FALSE,0,0,0,FALSE,132.696975708008,64.4561920166016
"335",287,2019,2,1,0,0,"Burundi",1,0,NA,4.76,0,NA,7825312.91273464,0,NA,"na",NA,NA,"WFP",NA,7825312.91273464,4.76,1,29,0.793103448275862,1315.526,1043.34820689655,0,0,NA,0,0,1,0,0.982211439103084,61,39,16.260513194536,261.2474725,NA,NA,0,0,0,FALSE,132.696975708008,64.4561920166016
"336",288,1991,2,1,0,2,"Chad",3,0,6118,NA,NA,4056922.52141983,NA,NA,"csb, rice, sfcm, and sfsg",NA,NA,"WFP",NA,NA,4056922.52141983,6.118,NA,29,0.620689655172414,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,25,0,15.6331130347352,304.8747696,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"337",288,1991,2,1,0,2,"Chad",3,0,6118,NA,NA,4056922.52141983,NA,NA,"csb, rice, sfcm, and sfsg",NA,NA,"WFP",NA,NA,4056922.52141983,6.118,NA,29,0.620689655172414,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,43,25,15.6331130347352,304.8747696,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"338",288,1992,2,1,0,3,"Chad",4,0,2370,NA,NA,2145041.24143256,NA,NA,"rice, sorghum grits, and cornsoya blend",NA,NA,"WFP",NA,NA,2145041.24143256,2.37,NA,29,0.620689655172414,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,726,43,15.6650274837926,296.0393706,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"339",288,1992,2,1,0,3,"Chad",4,0,2370,NA,NA,2145041.24143256,NA,NA,"rice, sorghum grits, and cornsoya blend",NA,NA,"WFP",NA,NA,2145041.24143256,2.37,NA,29,0.620689655172414,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,115,726,15.6650274837926,296.0393706,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"340",288,1992,2,1,0,3,"Chad",4,0,2370,NA,NA,2145041.24143256,NA,NA,"rice, sorghum grits, and cornsoya blend",NA,NA,"WFP",NA,NA,2145041.24143256,2.37,NA,29,0.620689655172414,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,33,115,15.6650274837926,296.0393706,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"341",288,1992,2,1,0,3,"Chad",4,0,2370,NA,NA,2145041.24143256,NA,NA,"rice, sorghum grits, and cornsoya blend",NA,NA,"WFP",NA,NA,2145041.24143256,2.37,NA,29,0.620689655172414,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,25,33,15.6650274837926,296.0393706,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"342",288,1993,2,1,0,4,"Chad",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.620689655172414,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,40,25,15.6970988481233,222.9232851,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"343",288,1993,2,1,0,4,"Chad",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.620689655172414,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,25,40,15.6970988481233,222.9232851,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"344",288,1993,2,1,0,4,"Chad",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.620689655172414,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,30,25,15.6970988481233,222.9232851,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"345",288,1993,2,1,0,4,"Chad",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.620689655172414,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,25,30,15.6970988481233,222.9232851,-3,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"346",288,1994,2,1,0,5,"Chad",6,1,8760,NA,NA,5547808.00938888,NA,NA,"rice, corn soya blend, sorghum grits, cornmeal",NA,NA,"World Food Program",NA,NA,5547808.00938888,8.76,NA,29,0.620689655172414,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,25,25,15.7296429575918,173.9903751,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"347",288,1994,2,1,0,5,"Chad",6,1,8760,NA,NA,5547808.00938888,NA,NA,"rice, corn soya blend, sorghum grits, cornmeal",NA,NA,"World Food Program",NA,NA,5547808.00938888,8.76,NA,29,0.620689655172414,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,100,25,15.7296429575918,173.9903751,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"348",288,1994,2,1,0,5,"Chad",6,1,8760,NA,NA,5547808.00938888,NA,NA,"rice, corn soya blend, sorghum grits, cornmeal",NA,NA,"World Food Program",NA,NA,5547808.00938888,8.76,NA,29,0.620689655172414,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,31,100,15.7296429575918,173.9903751,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"349",288,1997,2,1,0,0,"Chad",1,0,NA,5.38,3.9,NA,5251295.26953226,2531715.28811712,NA,"corn","wheat flour,veg. oil",NA,"WFP/IEFR","AFRICARE,WFP",7783010.55764938,9.28,1,29,0.620689655172414,781.36,484.982068965517,0,0,NA,732.08,1,1,2,1.56423558116597,39,31,15.8308792034198,205.8627232,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"350",288,1997,2,1,0,0,"Chad",1,0,NA,5.38,3.9,NA,5251295.26953226,2531715.28811712,NA,"corn","wheat flour,veg. oil",NA,"WFP/IEFR","AFRICARE,WFP",7783010.55764938,9.28,1,29,0.620689655172414,781.36,484.982068965517,0,0,NA,732.08,1,1,2,1.56423558116597,58,39,15.8308792034198,205.8627232,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"351",288,1998,2,1,0,1,"Chad",2,0,NA,0,1.5,NA,0,1585077.15505342,NA,NA,"wheat flour",NA,NA,"AFRICARE*",1585077.15505342,1.5,0,29,0.620689655172414,901.75,559.706896551724,0,0,NA,1015.77,1,0,1,1.54040539849701,34,58,15.8657868999309,224.553884,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"352",288,1999,2,1,0,2,"Chad",3,0,NA,0,3.89,NA,0,3179748.86268134,NA,NA,"wheat flour,veg. oil, sf cornmeal",NA,NA,"AFRICARE*,WFP",3179748.86268134,3.89,0,29,0.620689655172414,669.386,415.480965517241,0,0,NA,1908.5,1,0,2,1.50734717358679,394,34,15.901621807609,190.5589772,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"353",288,2000,2,2,0,3,"Chad",4,0,NA,0,6.32,NA,0,4960974.77326623,NA,NA,"wheat flour,peas, s.f. cornmeal, veg. oil",NA,NA,"AFRICARE*,WFP",4960974.77326623,6.32,0,29,0.620689655172414,901.63,559.632413793103,0,0,NA,354.595,1,0,2,1.45825243188308,989,394,15.9384489934293,165.7629866,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"354",288,2001,2,1,0,4,"Chad",5,0,NA,5,2.29,NA,4484251.98300777,1857836.50331843,NA,"corn, sf cornmeal","wheat flour",NA,"WFP/IEFR","Africare",6342088.48632619,7.29,1,29,0.620689655172414,646.64,401.36275862069,0,0,NA,646,1,1,1,1.41830407154625,226,989,15.9763075222533,196.9736976,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"355",288,2002,2,1,0,5,"Chad",6,0,NA,0,7.27,NA,0,5224774.67855819,NA,NA,"wheat flour,corn-soy blend, soy-fortified cornmeal",NA,NA,"Africare,WFP",5224774.67855819,7.27,0,29,0.620689655172414,895.42,555.777931034483,0,0,NA,445.67,1,0,2,1.39602807635285,294,226,16.0148698551639,220.3759764,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"356",288,2003,2,1,0,6,"Chad",7,1,NA,0,8.51,NA,0,7696181.79583333,NA,NA,"wheat flour,cornmeal, corn-
soy blend",NA,NA,"AFRICARE,WFP",7696181.79583333,8.51,0,29,0.620689655172414,1910.9,1186.07586206897,0,0,NA,573.47,1,0,2,1.36466802536232,37,294,16.0534414964688,291.9448516,-1,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"357",288,2005,2,1,0,0,"Chad",1,0,NA,26.97,5.24,NA,28895835.7970297,4123843.20173267,NA,"corn-soy blend, sorghum,
veg. oil, cornmeal, lentils","wheat flour bread",NA,"WFP/IEFR","AFRICARE",33019678.9987624,32.21,1,29,0.620689655172414,1811.27,1124.23655172414,0,0,NA,65.186,1,1,1,1.28592821782178,100,37,16.1277125598959,658.3049578,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"358",288,2006,2,2,0,1,"Chad",2,0,NA,25.52,3.57,NA,29585841.1985364,2835911.39322777,NA,"cornmeal, corn-soy blend,
lentils, sorghum, veg. oil,
wheat,corn, cornmeal, corn-soy
blend, green peas, veg.
oil, yellow peas","rice, wheat flour",NA,"WFP/IEFR,WFP/PRRO","AFRICARE",32421752.5917642,29.09,1,29,0.620689655172414,1426.2,885.227586206897,0,0,NA,212.35,1,2,1,1.24578781990325,879,100,16.1627940265959,709.7651951,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"359",288,2006,2,2,0,1,"Chad",2,0,NA,25.52,3.57,NA,29585841.1985364,2835911.39322777,NA,"cornmeal, corn-soy blend,
lentils, sorghum, veg. oil,
wheat,corn, cornmeal, corn-soy
blend, green peas, veg.
oil, yellow peas","rice, wheat flour",NA,"WFP/IEFR,WFP/PRRO","AFRICARE",32421752.5917642,29.09,1,29,0.620689655172414,1426.2,885.227586206897,0,0,NA,212.35,1,2,1,1.24578781990325,32,879,16.1627940265959,709.7651951,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"360",288,2006,2,2,0,1,"Chad",2,0,NA,25.52,3.57,NA,29585841.1985364,2835911.39322777,NA,"cornmeal, corn-soy blend,
lentils, sorghum, veg. oil,
wheat,corn, cornmeal, corn-soy
blend, green peas, veg.
oil, yellow peas","rice, wheat flour",NA,"WFP/IEFR,WFP/PRRO","AFRICARE",32421752.5917642,29.09,1,29,0.620689655172414,1426.2,885.227586206897,0,0,NA,212.35,1,2,1,1.24578781990325,339,32,16.1627940265959,709.7651951,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"361",288,2007,2,1,0,2,"Chad",3,0,NA,37.27,4.12,NA,45698745.3859726,4507918.51261791,NA,"corn soy blend, soft white
wheat, sorghum (bulk),
sorghum (bagged), veg.
oil, yellow split peas","rice, wheat flour",NA,"WFP","Africare",50206663.8985905,41.39,1,29,0.620689655172414,1357.239,842.424206896552,0,0,NA,23.21,1,1,1,1.21102474549159,69,339,16.1967241899357,798.5480013,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"362",288,2008,2,1,0,3,"Chad",4,0,NA,49.97,3.41,NA,71071430.5847233,5196507.59079089,NA,"cornmeal, corn soy
blend, rice (bagged),
sorghum (bulk),
vegetable oil, yellow
split peas","soy fortified
bulgur, wheat
flour bread",NA,"WFP","Africare",76267938.1755141,53.38,1,29,0.620689655172414,1964.83,1219.54965517241,0,0,NA,10.48,1,1,1,1.1665224573576,991,69,16.2299579044367,925.6360843,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"363",288,2009,2,1,0,4,"Chad",5,0,NA,100.95,5.68,NA,162061773.440253,9491487.08994491,NA,"cornmeal, corn soy blend,
sorghum, vegetable oil,
yellow peas, yellow split
peas","bulgur, wheat flour bread",NA,"WFP","Africare",171553260.530198,106.63,1,29,0.620689655172414,1919.76,1191.57517241379,0,0,NA,14.3,1,1,1,1.17027151099746,131,991,16.2630741373906,800.4642249,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"364",288,2010,2,1,0,5,"Chad",6,1,NA,70.31,4.84,NA,113090455.204565,6534351.61606381,NA,"cornmeal, corn soy blend,
rice, sorghum, vegetable
oil, wheat, wheat flour,
yellow split peas","bulgur, wheat flour bread",NA,"WFP","Africare",119624806.820629,75.15,1,29,0.620689655172414,1650.48,1024.43586206897,0,0,NA,40.68,1,1,1,1.15142759754428,42,131,16.2964205651387,892.5687203,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"365",288,2018,2,1,0,0,"Chad",1,1,NA,15.21,0,NA,28986423,0,NA,"na,na",NA,NA,"UNICEF,WFP",NA,28986423,15.21,1,29,0.620689655172414,1209.882,750.96124137931,0,0,NA,0,0,2,0,1,42,42,16.5549141313334,726.1498811,-2,FALSE,0,0,0,FALSE,28.3307476043701,150.9169921875
"366",289,1991,2,1,0,27,"Colombia",28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,666,0,17.3347379670001,1456.693969,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"367",289,1991,2,1,0,27,"Colombia",28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,59,666,17.3347379670001,1456.693969,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"368",289,1992,2,2,0,28,"Colombia",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,1404,59,17.3542229828015,1697.112887,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"369",289,1992,2,2,0,28,"Colombia",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,75,1404,17.3542229828015,1697.112887,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"370",289,1993,2,1,0,29,"Colombia",30,0,2284,NA,NA,1325927.41668109,NA,NA,"wheat flour  ",NA,NA,"WFP",NA,NA,1325927.41668109,2.284,NA,29,0.551724137931034,NA,NA,0,0,NA,1814.695,1,0,0,1.73800945953741,130,75,17.3734630820375,1893.54205,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"371",289,1993,2,1,0,29,"Colombia",30,0,2284,NA,NA,1325927.41668109,NA,NA,"wheat flour  ",NA,NA,"WFP",NA,NA,1325927.41668109,2.284,NA,29,0.551724137931034,NA,NA,0,0,NA,1814.695,1,0,0,1.73800945953741,52,130,17.3734630820375,1893.54205,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"372",289,1994,2,2,0,30,"Colombia",31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,1082,52,17.3923119564078,2284.838749,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"373",289,1994,2,2,0,30,"Colombia",31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.551724137931034,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,41,1082,17.3923119564078,2284.838749,9,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"374",289,1995,2,1,0,31,"Colombia",32,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,1075.435,593.343448275862,0,0,NA,500.7,0,0,0,1.64781089357979,770,41,17.4106681152844,2539.912877,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"375",289,1995,2,1,0,31,"Colombia",32,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,1075.435,593.343448275862,0,0,NA,500.7,0,0,0,1.64781089357979,53,770,17.4106681152844,2539.912877,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"376",289,1996,2,2,0,32,"Colombia",33,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,824.79,455.056551724138,0,0,NA,469.945,0,0,0,1.60080061626733,885,53,17.4284908559426,2620.538762,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"377",289,1996,2,2,0,32,"Colombia",33,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,824.79,455.056551724138,0,0,NA,469.945,0,0,0,1.60080061626733,307,885,17.4284908559426,2620.538762,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"378",289,1997,2,1,0,33,"Colombia",34,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,781.36,431.095172413793,0,0,NA,732.08,0,0,0,1.56423558116597,442,307,17.4458017529671,2827.379752,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"379",289,1997,2,1,0,33,"Colombia",34,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,781.36,431.095172413793,0,0,NA,732.08,0,0,0,1.56423558116597,118,442,17.4458017529671,2827.379752,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"380",289,1998,2,1,0,34,"Colombia",35,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,901.75,497.51724137931,0,0,NA,1015.77,0,0,0,1.54040539849701,876,118,17.4626381322236,2566.02406,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"381",289,1998,2,1,0,34,"Colombia",35,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,901.75,497.51724137931,0,0,NA,1015.77,0,0,0,1.54040539849701,63,876,17.4626381322236,2566.02406,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"382",289,1999,2,2,0,35,"Colombia",36,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,669.386,369.316413793103,0,0,NA,1908.5,0,0,0,1.50734717358679,1160,63,17.4790586398994,2209.93148,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"383",289,1999,2,2,0,35,"Colombia",36,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,669.386,369.316413793103,0,0,NA,1908.5,0,0,0,1.50734717358679,214,1160,17.4790586398994,2209.93148,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"384",289,2000,2,2,0,36,"Colombia",37,0,NA,10,0,NA,3362584.28267919,0,NA,"wheat",NA,NA,"WFP/PRRO",NA,3362584.28267919,10,1,29,0.551724137931034,901.63,497.451034482759,0,0,NA,354.595,1,1,0,1.45825243188308,939,214,17.4950961576972,2520.480898,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"385",289,2000,2,2,0,36,"Colombia",37,0,NA,10,0,NA,3362584.28267919,0,NA,"wheat",NA,NA,"WFP/PRRO",NA,3362584.28267919,10,1,29,0.551724137931034,901.63,497.451034482759,0,0,NA,354.595,1,1,0,1.45825243188308,139,939,17.4950961576972,2520.480898,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
"386",289,2001,2,2,0,37,"Colombia",38,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.551724137931034,646.64,356.766896551724,0,0,NA,646,0,0,0,1.41830407154625,1490,139,17.5107687992883,2439.681836,7,TRUE,1,1,1,FALSE,85.0578002929688,55.9416465759277
